group,Matriline,AnimalID.text,DOB,MaternalID.text,Birth.Season,ExitAge2,First_born,Died,MomAllLossType,High_temperature,High_temperatureLog,Rainfall,RainfallLog,Group_size,Group_sizeLog,Maternal_kin_count,Maternal_kin_countLog,Matriline_rank,CompetingSib,Maternal_loss,Hurricane,female,CumulIndex,Cumulative_early_life_adversity,censored,time,timeYr
F,'076,'520,26378,'1A,1972,5651,N,1,0,-0.09936977,-0.08978344,-1.29953954,-1.448738971,-0.794440972,-0.54757898,-0.310491852,-0.07270889,L,N,N,0None,M,3.482108113,0.063003812,0,5652,15.48493151
I,'116,'588,27091,'233,1974,3642,N,0,0,-1.164241054,-1.165185152,0.680368858,0.753958298,-1.296990655,-1.484239081,-0.808541222,-0.795806263,L,N,N,0None,M,2.854854406,-0.689046849,1,3643,9.980821918
I,'116,'748,27848,'233,1976,2914,N,0,0,-0.945168425,-0.942148332,-0.672456117,-0.645100897,-1.095970782,-1.035963805,-0.310491852,-0.07270889,L,N,N,0None,M,3.123567495,-0.366871222,1,2915,7.98630137
L,'062,'607,27105,'300,1974,1996,Y,1,1,-1.127181666,-1.127388851,0.637364033,0.714832091,-1.256786681,-1.382963191,-0.310491852,-0.07270889,L,N,Y,0None,M,4.829199473,1.678109372,0,1997,5.471232877
F,'076,'549,26728,'310,1973,6945,Y,0,0,-0.223682937,-0.214201859,-0.321671664,-0.244542994,-0.673829048,-0.390151316,-1.306590592,-2.031949388,L,N,N,0None,M,4.418824881,1.186087595,1,6946,19.03013699
J,'092,'823,28192,'327,1977,6167,N,0,0,-1.161426426,-1.162313606,-0.450967216,-0.388608357,-0.874848921,-0.662768891,-0.310491852,-0.07270889,L,Y,N,0None,M,3.088532466,-0.40887674,1,6168,16.89863014
I,'116,'638,27474,'446,1975,2188,Y,1,0,-1.580338336,-1.591425311,0.097133491,0.196386357,-1.216582706,-1.288225922,-0.310491852,-0.07270889,L,N,N,0None,M,3.828274807,0.478043037,0,2189,5.997260274
J,'092,'818,28197,'447,1977,3981,N,1,1,-1.213497226,-1.215462707,-0.371984499,-0.300128396,-0.874848921,-0.662768891,-0.310491852,-0.07270889,L,Y,Y,0None,M,4.063892824,0.760539072,0,3982,10.90958904
J,'092,'884,28553,'458,1978,1823,N,1,0,-1.222879348,-1.225044812,0.941770733,0.985634691,-0.81454296,-0.575540172,-0.310491852,-0.07270889,L,Y,N,0None,M,2.856486482,-0.687090059,0,1824,4.997260274
L,'22,'960,28551,'474,1978,1885,N,1,0,-1.210213479,-1.212109377,0.944581506,0.988070422,-0.955256871,-0.787773586,-0.808541222,-0.795806263,L,N,N,0None,M,2.877279727,-0.662159838,0,1886,5.167123288
L,'22,'A69,28930,'474,1979,4700,N,0,1,-1.324206303,-1.32864261,2.930111449,2.47357519,-0.955256871,-0.787773586,-0.310491852,-0.07270889,L,Y,Y,0None,M,3.471384599,0.050146772,1,4701,12.87945205
F,'076,'879,28575,'476,1978,2426,N,1,0,-1.305442059,-1.309442487,0.836085674,0.893210731,-0.794440972,-0.54757898,-0.808541222,-0.795806263,L,Y,N,0None,M,2.910390186,-0.622461798,0,2427,6.649315068
F,'076,'B00,29289,'476,1980,2685,N,1,0,0.250114402,0.258433092,-1.273118275,-1.412242255,-0.472809175,-0.160320746,0.187557518,0.440336861,L,N,N,0None,M,3.576845122,0.176589479,0,2686,7.35890411
J,'092,'822,28204,'486,1977,4743,N,0,0,-1.234606997,-1.237024887,-0.344157847,-0.269312004,-0.834644947,-0.604044333,-0.310491852,-0.07270889,L,Y,N,0None,M,3.063611342,-0.438756114,1,4744,12.99726027
F,'076,'981,28923,'543,1979,1811,N,0,1,-1.340625022,-1.345448454,2.922522363,2.468635959,-0.794440972,-0.54757898,-0.310491852,-0.07270889,L,Y,Y,0None,M,3.505064293,0.090527301,1,1812,4.964383562
L,'22,'F39,30040,'671,1982,2872,N,0,0,-0.379895338,-0.370963609,-0.525171619,-0.473134143,-0.472809175,-0.160320746,-0.310491852,-0.07270889,L,N,N,0None,M,3.363322729,-0.079414838,1,2873,7.871232877
L,'22,'J19,31113,'671,1985,4619,N,1,0,-0.653853412,-0.647014703,-0.44534567,-0.382260694,-0.231585327,0.075049146,0.685606888,0.838286063,L,N,N,0None,M,3.243667325,-0.222876606,0,4620,12.65753425
L,'22,'A87,29294,'672,1980,7979,N,0,1,0.229004631,0.237464972,-1.29026399,-1.435897008,-0.834644947,-0.604044333,-0.310491852,-0.07270889,L,N,Y,0None,M,4.543965238,1.33612559,1,7980,21.8630137
F,'076,'O22,32222,'679,1988,2517,N,0,0,-0.393030309,-0.384166022,0.414469746,0.507169591,0.190556407,0.413439015,-0.310491852,-0.07270889,L,Y,N,0None,M,3.352545452,-0.092336337,1,2518,6.898630137
F,'076,'66D,34780,'679,1995,3262,N,0,0,0.387562557,0.394755576,-0.713212323,-0.693712315,1.075043849,0.939884103,0.685606888,0.838286063,L,Y,N,0None,M,3.810729745,0.457007248,1,3263,8.939726027
F,'076,'F17,30013,'838,1982,3667,N,0,0,-0.576919975,-0.569347557,-0.58616539,-0.543658749,-0.51301315,-0.203497922,-0.808541222,-0.795806263,L,Y,N,0None,M,3.371027547,-0.070177088,1,3668,10.04931507
I,'116,'D52,29672,'869,1981,6724,Y,1,0,-0.560970376,-0.553260144,0.519873728,0.606408008,-0.231585327,0.075049146,-0.808541222,-0.795806263,L,N,N,0None,M,4.253359003,0.987701006,0,6725,18.42465753
I,'116,'E05,30018,'896,1982,7303,Y,0,0,-0.555341085,-0.547583384,-0.578295226,-0.534504711,0.210658394,0.427760282,-0.310491852,-0.07270889,L,Y,N,0None,M,4.48663712,1.267391601,1,7304,20.0109589
Q,'116,'T10,32580,'896,1989,2180,N,0,1,-0.913269192,-0.909750359,0.193543,0.292790489,-0.573319112,-0.270742573,0.685606888,0.838286063,L,N,Y,Hugo,M,5.003457019,1.887036799,1,2181,5.975342466
J,'092,'639,27477,'8K,1975,2421,N,1,0,-1.572363537,-1.58322367,0.153348948,0.252816341,-1.216582706,-1.288225922,-0.310491852,-0.07270889,L,N,N,0None,M,2.820668755,-0.730033999,0,2422,6.635616438
J,'092,'487,26365,'9K,1972,6782,Y,1,0,-0.180994277,-0.171443974,-1.103066518,-1.183298333,-1.457806554,-1.978152795,-1.306590592,-2.031949388,L,N,N,0None,M,4.382730766,1.142812278,0,6783,18.58356164
J,'092,'561,26753,'9K,1973,4020,N,0,0,-0.404288873,-0.395485023,-0.200808432,-0.113399823,-1.256786681,-1.382963191,-0.808541222,-0.795806263,L,N,N,0None,M,3.178234121,-0.30132825,1,4021,11.01643836
L,'22,'I26,30744,'A94,1984,1868,Y,1,0,-0.97753676,-0.975043087,-0.059426557,0.03591231,-0.251687314,0.056813903,-0.310491852,-0.07270889,L,Y,N,0None,M,4.203497915,0.927919671,0,1869,5.120547945
A,'106,'OY,23813,'BY,1965,2565,N,0,0,-2.038186076,-2.064446855,-0.135317424,-0.043700382,-0.51301315,-0.203497922,-0.310491852,-0.07270889,L,Y,N,0None,M,2.923693096,-0.606512171,1,2566,7.030136986
I,'116,'P9,24181,'CS,1966,2192,N,0,0,-2.064925137,-2.092203581,0.171337894,0.270744982,-1.63872444,-2.855728598,-0.808541222,-0.795806263,L,N,N,0None,M,2.664460541,-0.917321039,1,2193,6.008219178
I,'116,'450,26000,'CS,1971,1558,N,1,0,-0.729848628,-0.723847079,-0.935825533,-0.967588151,-1.437704567,-1.906532826,0.685606888,0.838286063,L,N,N,0None,M,3.038345245,-0.469049095,0,1559,4.271232877
I,'116,'583,27106,'CS,1974,3591,N,0,0,-1.129996295,-1.130258498,0.644390965,0.721245478,-1.276888668,-1.432727895,0.685606888,0.838286063,L,N,N,0None,M,2.722903726,-0.847250134,1,3592,9.84109589
I,'116,'634,27476,'CS,1975,3257,N,0,0,-1.580338336,-1.591425311,0.153348948,0.252816341,-1.216582706,-1.288225922,0.187557518,0.440336861,L,N,N,0None,M,2.768910196,-0.792090321,1,3258,8.926027397
I,'116,'806,28187,'CS,1977,4779,N,0,0,-1.177376042,-1.178587826,-0.533603938,-0.482827129,-0.894950909,-0.693036318,0.685606888,0.838286063,L,N,N,0None,M,2.994276819,-0.521885273,1,4780,13.09589041
I,'116,'895,28576,'CS,1978,2121,N,0,0,-1.315762385,-1.320001681,0.836085674,0.893210731,-0.714033023,-0.440774201,0.685606888,0.838286063,L,N,N,0None,M,2.776132423,-0.783431177,1,2122,5.81369863
A,'22,'3Z,24548,'DT,1967,1515,N,0,0,-1.952808737,-1.97591774,-2.040459264,-2.593357422,-0.050667441,0.229709762,-1.306590592,-2.031949388,L,N,N,0None,M,3.463490307,0.040681851,1,1516,4.153424658
A,'RB,'7J,24919,'DZ,1968,2279,N,1,0,-1.783461366,-1.800757034,1.205421227,1.209266648,0.270964356,0.469904368,0.187557518,0.440336861,L,Y,N,0None,M,2.882193272,-0.656268705,0,2280,6.246575342
A,'RB,'285,25264,'DZ,1969,3519,N,1,0,-0.569414277,-0.561776394,0.180613444,0.279965268,0.250862369,0.455990348,0.187557518,0.440336861,L,N,N,0None,M,3.316120537,-0.13600827,0,3520,9.643835616
F,'076,'Z10,33664,'E78,1992,5274,N,1,1,-0.044484342,-0.034944758,1.09636324,1.117929016,2.180653152,1.40917503,-0.310491852,-0.07270889,L,N,Y,0None,M,4.761758082,1.597249997,0,5275,14.45205479
F,'076,'N01,31863,'F82,1987,1817,Y,0,0,0.295617725,0.303602761,1.044082865,1.073566213,0.110148457,0.354714457,-1.306590592,-2.031949388,L,N,N,0None,M,4.481500621,1.261233157,1,1818,4.980821918
I,'116,'373,25647,'FH,1970,1910,N,1,0,-2.09588615,-2.124361194,2.633012759,2.27661102,-1.477908541,-2.053447154,-0.310491852,-0.07270889,L,N,N,0None,M,2.233592906,-1.433913109,0,1911,5.235616438
I,'116,'445,26012,'FH,1971,2407,N,1,0,-0.784264955,-0.778931668,-0.813837991,-0.815721125,-1.437704567,-1.906532826,-0.310491852,-0.07270889,L,N,N,0None,M,3.106024453,-0.387904587,0,2408,6.597260274
I,'116,'A32,28944,'FH,1979,1715,N,1,0,-1.232730572,-1.235107891,2.738135663,2.347161724,-0.573319112,-0.270742573,0.187557518,0.440336861,L,N,N,0None,M,2.55912205,-1.043617435,0,1716,4.701369863
Q,'116,'L16,31846,'G19,1987,2914,Y,0,0,0.224782663,0.233270335,1.470477107,1.424769132,-0.774338985,-0.520140458,-0.310491852,-0.07270889,L,N,N,0None,M,4.096651694,0.799815572,1,2915,7.98630137
F,'076,'20A,33667,'I50,1992,1499,N,1,0,-0.085765697,-0.07618564,1.093552467,1.11555355,2.160551164,1.401853727,0.187557518,0.440336861,L,N,N,0None,M,3.698618673,0.322590816,0,1500,4.109589041
F,'076,'84E,35131,'I50,1996,8468,N,1,0,-0.784264955,-0.778931668,-0.013048805,0.083969442,1.537389557,1.154628927,0.187557518,0.440336861,L,N,N,0None,M,3.589292235,0.191513041,0,8469,23.20273973
F,'076,'54G,35494,'I50,1997,2447,N,1,0,1.443051702,1.430026856,-1.540141696,-1.793476299,2.281163088,1.445243631,0.187557518,0.440336861,L,N,N,0None,M,4.501504037,1.285216406,0,2448,6.706849315
F,'076,'R60,32582,'J10,1989,2128,Y,0,1,-0.910454547,-0.906892662,0.201413164,0.30058164,0.371474293,0.537562343,-0.808541222,-0.795806263,L,N,Y,Hugo,M,6.364478355,3.51884381,1,2129,5.832876712
V,'22,'10A,33694,'J79,1992,2247,N,1,0,-0.06559413,-0.056029822,0.919565627,0.96635208,-1.116072769,-1.07511061,-0.310491852,-0.07270889,L,N,N,0None,M,3.047816032,-0.457694022,0,2248,6.15890411
F,'076,'608,27115,'K1,1974,3081,N,1,0,-1.137971111,-1.138390048,0.565127171,0.64843835,-0.975358858,-0.8207619,0.187557518,0.440336861,L,N,N,0None,M,2.851916833,-0.692568876,0,3082,8.443835616
F,'076,'B77,29307,'K1,1980,5075,N,0,0,0.315789292,0.323614057,-0.942852465,-0.97647325,-0.4326052,-0.118377373,1.183656258,1.163434235,L,Y,N,0None,M,3.445319302,0.018895585,1,5076,13.90684932
F,'076,'C37,29648,'K1,1981,1470,N,1,1,-0.429620612,-0.420961626,0.943176119,0.986852699,-0.553217124,-0.247983696,1.681705628,1.438343098,L,N,Y,0None,M,3.889735928,0.55173232,0,1471,4.030136986
J,'092,'525,26384,'LA,1972,7444,N,1,0,0.001957185,0.011412742,-1.395105817,-1.582936035,-1.437704567,-1.906532826,-0.808541222,-0.795806263,L,N,N,0None,M,3.426227864,-0.003994242,0,7445,20.39726027
J,'092,'564,26753,'LA,1973,5348,N,1,0,-0.404288873,-0.395485023,-0.200808432,-0.113399823,-1.256786681,-1.382963191,-0.808541222,-0.795806263,L,N,N,0None,M,3.178234121,-0.30132825,0,5349,14.65479452
F,'076,'574,27100,'N2,1974,2400,N,1,0,-1.111701152,-1.111608525,0.612348155,0.691935819,-0.975358858,-0.8207619,0.187557518,0.440336861,L,N,N,0None,M,2.849843465,-0.695054756,0,2401,6.578082192
F,'076,'645,27481,'N2,1975,2182,N,1,0,-1.55641392,-1.566824194,0.14688417,0.246358061,-0.794440972,-0.54757898,0.685606888,0.838286063,L,N,N,0None,M,2.8198574,-0.731006779,0,2183,5.980821918
F,'076,'878,28562,'N2,1978,5111,N,0,0,-1.250087511,-1.25284277,0.787740381,0.850376113,-0.81454296,-0.575540172,0.187557518,0.440336861,L,Y,N,0None,M,2.826145724,-0.723467345,1,5112,14.00547945
A,'22,'HO,21998,'R003,1960,3176,N,0,0,-0.253705746,-0.244294118,0.024053396,0.122096967,-1.03566482,-0.924422711,-1.306590592,-2.031949388,L,Y,N,0None,M,3.273530979,-0.187071348,1,3177,8.704109589
A,'092,'ZR,23453,'S009,1964,3193,N,1,1,-1.799880084,-1.81771394,-0.899004408,-0.921277563,-0.533115137,-0.225572296,-0.808541222,-0.795806263,L,N,Y,0None,M,4.148956745,0.862527116,0,3194,8.750684932
J,'092,'F8,23814,'S009,1965,3105,N,1,1,-2.048506419,-2.075158251,-0.120420328,-0.027975969,-1.63872444,-2.855728598,-0.808541222,-0.795806263,L,N,Y,0None,M,3.716683438,0.344249705,0,3106,8.509589041
J,'092,'248,25290,'TN,1969,2471,N,1,0,-0.576450873,-0.568874331,0.116246746,0.215641546,-1.538214503,-2.305709271,-1.306590592,-2.031949388,L,Y,N,0None,M,3.074390445,-0.425832425,0,2472,6.77260274
J,'092,'560,26728,'TN,1973,1785,N,1,1,-0.223682937,-0.214201859,-0.321671664,-0.244542994,-1.276888668,-1.432727895,-0.808541222,-0.795806263,L,N,Y,0None,M,4.233689746,0.964118399,0,1786,4.893150685
L,'22,'662,27476,'U5,1975,1970,N,1,1,-1.580338336,-1.591425311,0.153348948,0.252816341,-1.015562833,-0.889049477,0.685606888,0.838286063,L,N,Y,0None,M,3.763955241,0.400926598,0,1971,5.4
A,'064,'2C,24535,'UI,1967,2751,N,1,0,-1.921847725,-1.943850437,-1.980308725,-2.49040581,-0.070769429,0.213308271,-0.310491852,-0.07270889,L,N,N,0None,M,3.355793019,-0.088442642,0,2752,7.539726027
A,'093,'V8,24184,'UW,1966,1879,Y,0,0,-2.103860966,-2.132647402,0.185672836,0.284987611,-0.452707188,-0.139199256,-1.306590592,-2.031949388,L,N,N,0None,M,3.969252419,0.64706923,1,1880,5.150684932
A,'106,'6S,24899,'UZ,1968,1586,N,0,1,-2.019421831,-2.044977174,1.155670547,1.167799232,0.230760381,0.441943177,0.685606888,0.838286063,L,N,Y,0None,M,3.779439255,0.419491275,1,1587,4.347945205
F,'022,'FX,23439,'W,1964,2007,Y,1,0,-1.904490786,-1.925881826,-0.842226797,-0.850668353,-1.558316491,-2.400446539,-0.808541222,-0.795806263,L,N,N,0None,M,3.886700589,0.548093077,0,2008,5.501369863
F,'022,'N3,24174,'W,1966,2102,N,0,0,-2.067739783,-2.095126199,0.263250166,0.361393799,-1.417602579,-1.838245249,-0.310491852,-0.07270889,L,N,N,0None,M,2.648078282,-0.936962676,1,2103,5.761643836
F,'076,'304,25263,'WX,1969,4232,Y,1,0,-0.569414277,-0.561776394,0.188483608,0.287775702,-1.156276744,-1.156682605,-0.808541222,-0.795806263,L,N,N,0None,M,4.099494176,0.803223587,0,4233,11.59726027
F,'076,'381,25645,'WX,1970,8758,N,0,0,-2.103860966,-2.132647402,2.627953368,2.273191195,-0.915052896,-0.723941,-0.808541222,-0.795806263,L,N,N,0None,M,2.408803285,-1.223843276,1,8759,23.99726027
I,'116,'346,25648,'XC,1970,2390,N,1,1,-2.093071521,-2.121436975,2.633012759,2.27661102,-1.477908541,-2.053447154,0.187557518,0.440336861,L,N,Y,0None,M,3.184213572,-0.294159141,0,2391,6.550684932
F,'076,'521,26389,'ZM,1972,1696,N,1,1,0.031041773,0.040423981,-1.452445583,-1.665153905,-0.73413501,-0.466755732,0.685606888,0.838286063,L,N,Y,0None,M,4.449850996,1.223286595,0,1697,4.649315068
F,'076,'611,27112,'ZM,1974,3634,N,0,1,-1.143131283,-1.143652302,0.595764595,0.676701465,-0.975358858,-0.8207619,0.685606888,0.838286063,L,N,Y,0None,M,3.795675227,0.438957519,1,3635,9.95890411
A,'040,'TP,22743,'040,1962,3306,N,0,1,-2.104330068,-2.133134861,-0.669645344,-0.641765127,-0.714033023,-0.440774201,-1.306590592,-2.031949388,L,N,Y,0None,M,4.053072975,0.747566531,1,3307,9.060273973
L,'062,'478,26404,'062,1972,3047,N,1,0,0.15441672,0.16331076,-1.673934484,-1.995581802,-1.256786681,-1.382963191,-0.808541222,-0.795806263,L,N,N,0None,M,3.546836404,0.140610295,0,3048,8.350684932
A,'064,'YC,22763,'064,1962,2240,N,1,0,-2.16953584,-2.200936193,-0.635634992,-0.6015715,-0.693931036,-0.415244546,-0.310491852,-0.07270889,L,N,N,0None,M,2.937533076,-0.589918621,0,2241,6.139726027
F,'076,'B4,23850,'076,1965,5349,N,1,0,-1.954685162,-1.977861839,0.07239869,0.171361246,-1.377398605,-1.710519667,-0.310491852,-0.07270889,L,Y,N,0None,M,2.713810322,-0.858152741,0,5350,14.65753425
J,'092,'F7,23841,'092,1965,3106,N,1,1,-2.044284468,-2.070776061,-0.058864403,0.036497496,-1.618622452,-2.728003015,-0.310491852,-0.07270889,L,N,Y,0None,M,3.661864694,0.27852435,0,3107,8.512328767
A,'120,'UY,22762,'120,1962,2419,N,0,1,-2.164375668,-2.195567442,-0.633386374,-0.598925021,-0.693931036,-0.415244546,-1.306590592,-2.031949388,L,N,Y,0None,M,4.038296384,0.729850023,1,2420,6.630136986
F,'076,'545,26762,'1A,1973,3816,N,1,0,-0.439002734,-0.430400524,-0.083880281,0.010392586,-0.533115137,-0.225572296,-0.808541222,-0.795806263,L,Y,N,0None,M,3.313262984,-0.139434355,0,3817,10.45753425
F,'076,'769,27857,'1A,1976,2882,N,0,1,-1.000522955,-0.998415574,-0.606684032,-0.567600914,-0.633625074,-0.341216179,-0.808541222,-0.795806263,L,Y,Y,0None,M,4.254008031,0.988479163,1,2883,7.898630137
I,'116,'635,27503,'233,1975,3300,N,0,0,-1.535773234,-1.545608899,0.201132086,0.300303586,-1.176378731,-1.199233937,-0.310491852,-0.07270889,L,Y,N,0None,M,2.829786534,-0.719102167,1,3301,9.043835616
L,'062,'A89,29318,'294,1980,1617,N,1,1,0.230881055,0.239329143,-0.552717193,-0.504865222,-0.754236998,-0.493205424,0.187557518,0.440336861,L,Y,Y,0None,M,4.389533337,1.150968273,0,1618,4.432876712
M,'022,'776,27878,'306,1976,4304,N,1,0,-1.181128891,-1.182417782,-0.581949231,-0.53875279,-1.33719463,-1.593023521,0.187557518,0.440336861,L,N,N,0None,M,2.952403728,-0.572089338,0,4305,11.79452055
F,'076,'609,27122,'310,1974,1977,N,1,0,-1.176906923,-1.178109088,0.632866796,0.710723355,-1.015562833,-0.889049477,-0.808541222,-0.795806263,L,N,N,0None,M,2.923037559,-0.607298134,0,1978,5.419178082
J,'092,'552,26775,'327,1973,5610,Y,1,0,-0.619139551,-0.611955624,-0.25168342,-0.168198202,-1.276888668,-1.432727895,-0.808541222,-0.795806263,L,Y,N,0None,M,4.134826913,0.845586045,0,5611,15.37260274
I,'116,'749,27861,'348,1976,1497,N,1,0,-1.042742531,-1.041371656,-0.536695788,-0.48638577,-1.116072769,-1.07511061,-0.310491852,-0.07270889,L,N,N,0None,M,3.074930956,-0.425184375,0,1498,4.104109589
L,'22,'A70,28974,'405,1979,1765,N,0,0,-1.033360409,-1.031822843,2.776081097,2.372393896,-0.894950909,-0.693036318,-0.310491852,-0.07270889,L,N,N,0None,M,2.574692865,-1.024948687,1,1766,4.838356164
F,'076,'F78,30410,'408,1983,2493,N,0,0,-0.417423844,-0.408693573,-0.047059157,0.048771165,-0.311993276,0.00070829,-0.808541222,-0.795806263,L,N,N,0None,M,3.36143717,-0.081675543,1,2494,6.832876712
F,'076,'I17,30774,'408,1984,2907,N,0,0,-1.167993903,-1.169014135,0.293606513,0.390988012,-0.553217124,-0.247983696,-0.808541222,-0.795806263,L,N,N,0None,M,3.08512204,-0.412965696,1,2908,7.967123288
F,'076,'J09,31159,'408,1985,1753,N,0,0,-0.392561207,-0.383694454,-0.393908527,-0.32453765,-0.21148334,0.093060638,-0.310491852,-0.07270889,L,N,N,0None,M,3.397221914,-0.03877115,1,1754,4.805479452
L,'062,'666,27507,'430,1975,3078,Y,1,1,-1.478542279,-1.486829287,0.164592039,0.264029005,-1.03566482,-0.924422711,-0.310491852,-0.07270889,L,N,Y,0None,M,4.880025315,1.739047406,0,3079,8.435616438
J,'092,'787,27872,'447,1976,5248,N,1,1,-1.053062875,-1.051877355,-0.65868333,-0.628776093,-0.995460845,-0.854508632,-0.310491852,-0.07270889,L,Y,Y,0None,M,4.120003404,0.827813284,0,5249,14.38082192
J,'092,'785,27875,'458,1976,5029,N,0,0,-1.126243446,-1.126432326,-0.578857381,-0.535158035,-0.995460845,-0.854508632,-0.808541222,-0.795806263,L,N,N,0None,M,3.140568284,-0.346487995,1,5030,13.78082192
J,'092,'816,28245,'458,1977,3439,N,1,0,-1.070888898,-1.070028466,-0.046215925,0.049646744,-0.673829048,-0.390151316,-0.310491852,-0.07270889,L,Y,N,0None,M,3.086117143,-0.411772611,0,3440,9.424657534
I,'116,'744,27877,'470,1976,4847,N,1,0,-1.160019103,-1.160877883,-0.584760004,-0.542022913,-1.116072769,-1.07511061,-1.306590592,-2.031949388,L,N,N,0None,M,3.157076521,-0.326695317,0,4848,13.28219178
F,'076,'765,27859,'509,1976,1473,N,1,1,-1.029138441,-1.027526428,-0.584478926,-0.541695808,-0.593421099,-0.293859873,-0.808541222,-0.795806263,L,N,Y,0None,M,4.253007891,0.987280037,0,1474,4.038356164
M,'022,'903,28591,'514,1978,5039,N,0,0,-1.421311308,-1.428115061,0.536738365,0.622111347,-1.196480719,-1.243055645,-0.808541222,-0.795806263,L,N,N,0None,M,2.844615808,-0.701322495,1,5040,13.80821918
F,'076,'880,28584,'543,1978,2158,N,0,1,-1.441482875,-1.44880196,0.871220334,0.924119973,-0.774338985,-0.520140458,-0.310491852,-0.07270889,L,Y,Y,0None,M,3.829042845,0.478963881,1,2159,5.915068493
J,'092,'945,28592,'563,1978,5094,N,0,0,-1.416151136,-1.422824363,0.517344032,0.604048399,-0.693931036,-0.415244546,-0.310491852,-0.07270889,L,N,N,0None,M,2.911597104,-0.621014755,1,5095,13.95890411
L,'22,'J27,31138,'572,1985,1778,N,0,0,-0.502332081,-0.494157308,-0.74047682,-0.726487996,-0.21148334,0.093060638,-0.310491852,-0.07270889,L,N,N,0None,M,3.430748679,0.001426024,1,1779,4.873972603
L,'062,'967,28582,'629,1978,2191,Y,0,1,-1.418027561,-1.42474819,0.889771435,0.940366018,-0.894950909,-0.693036318,0.187557518,0.440336861,L,N,Y,0None,M,4.754097732,1.588065561,1,2192,6.005479452
I,'116,'I62,31145,'678,1985,2762,N,1,0,-0.478876767,-0.470534701,-0.535852556,-0.485414989,0.934329938,0.867761336,0.187557518,0.440336861,L,N,N,0None,M,3.608590487,0.214650829,0,2763,7.569863014
I,'116,'C09,29314,'741,1980,4323,Y,0,0,0.247299773,0.255637832,-0.711525859,-0.691691742,-0.472809175,-0.160320746,0.685606888,0.838286063,L,N,N,0None,M,4.432671991,1.202689694,1,4324,11.84657534
Q,'116,'J39,31162,'741,1985,2468,N,0,0,-0.345181477,-0.336087401,-0.446188902,-0.383212348,-1.256786681,-1.382963191,-0.310491852,-0.07270889,L,N,N,0None,M,3.182144682,-0.296639652,1,2469,6.764383562
M,'022,'640,27493,'8J,1975,3569,N,0,0,-1.507157765,-1.516210917,0.079144544,0.178198265,-1.377398605,-1.710519667,0.187557518,0.440336861,L,N,N,0None,M,2.761372819,-0.801127318,1,3570,9.780821918
M,'022,'735,27858,'8J,1976,4078,N,1,0,-1.01600347,-1.014162081,-0.584478926,-0.541695808,-1.357296617,-1.650596319,0.685606888,0.838286063,L,N,N,0None,M,2.93473317,-0.59327559,0,4079,11.17534247
J,'092,'786,27870,'8K,1976,1976,N,1,0,-1.014127046,-1.012253165,-0.680045203,-0.654118211,-0.995460845,-0.854508632,-0.310491852,-0.07270889,L,Y,N,0None,M,3.132147869,-0.356583717,0,1977,5.416438356
J,'092,'811,28221,'8K,1977,1485,N,1,0,-1.115923103,-1.115911774,-0.466426466,-0.406104612,-0.73413501,-0.466755732,0.187557518,0.440336861,L,Y,N,0None,M,3.082673405,-0.415901506,0,1486,4.071232877
F,'076,'H77,30782,'987,1984,1816,N,1,0,-1.222879348,-1.225044812,0.330989792,0.427202141,-0.553217124,-0.247983696,-0.310491852,-0.07270889,L,N,N,0None,M,3.016791541,-0.494891075,0,1817,4.978082192
J,'092,'623,27128,'9K,1974,3366,N,1,0,-1.203176883,-1.204924392,0.537300519,0.622633973,-1.477908541,-2.053447154,-0.310491852,-0.07270889,L,N,N,0None,M,2.779560889,-0.779320592,0,3367,9.224657534
